Local time,Ask,Bid,AskVolume,BidVolume
22.01.2024 09:08:45.543 GMT-0600,194.58400000000003,194.566,0.012,0.012
22.01.2024 09:08:45.694 GMT-0600,194.59400000000002,194.566,0.012,0.012
22.01.2024 09:08:45.895 GMT-0600,194.58400000000003,194.55599999999998,0.012,0.012
22.01.2024 09:08:46.196 GMT-0600,194.58400000000003,194.566,0.012,0.012
22.01.2024 09:08:46.347 GMT-0600,194.604,194.576,0.012,0.012
22.01.2024 09:08:46.447 GMT-0600,194.59400000000002,194.566,0.012,0.012
22.01.2024 09:08:46.749 GMT-0600,194.593,194.577,0.012,0.012
22.01.2024 09:08:46.849 GMT-0600,194.59400000000002,194.566,0.012,0.012
22.01.2024 09:08:46.899 GMT-0600,194.593,194.577,0.012,0.012
22.01.2024 09:08:46.950 GMT-0600,194.604,194.576,0.012,0.012
22.01.2024 09:08:47.101 GMT-0600,194.604,194.58599999999998,0.012,0.012
22.01.2024 09:08:47.301 GMT-0600,194.603,194.577,0.012,0.012
22.01.2024 09:08:47.351 GMT-0600,194.604,194.58599999999998,0.012,0.012
22.01.2024 09:08:47.402 GMT-0600,194.61400000000003,194.58599999999998,0.012,0.012
22.01.2024 09:08:47.502 GMT-0600,194.61400000000003,194.596,0.012,0.012
22.01.2024 09:08:47.753 GMT-0600,194.613,194.58700000000002,0.012,0.012
22.01.2024 09:08:48.054 GMT-0600,194.603,194.577,0.012,0.012
22.01.2024 09:08:48.556 GMT-0600,194.593,194.577,0.012,0.012
22.01.2024 09:08:49.208 GMT-0600,194.603,194.577,0.012,0.012
22.01.2024 09:08:49.258 GMT-0600,194.613,194.58700000000002,0.012,0.012
22.01.2024 09:08:49.459 GMT-0600,194.613,194.597,0.012,0.012
22.01.2024 09:08:49.560 GMT-0600,194.623,194.597,0.012,0.012
22.01.2024 09:08:50.211 GMT-0600,194.61400000000003,194.596,0.012,0.012
22.01.2024 09:08:50.663 GMT-0600,194.613,194.58700000000002,0.012,0.012
22.01.2024 09:08:51.015 GMT-0600,194.603,194.577,0.012,0.012
22.01.2024 09:08:51.918 GMT-0600,194.613,194.58700000000002,0.012,0.012
22.01.2024 09:08:52.118 GMT-0600,194.623,194.597,0.012,0.012
22.01.2024 09:08:52.620 GMT-0600,194.633,194.597,0.012,0.012
22.01.2024 09:08:52.670 GMT-0600,194.63400000000001,194.606,0.012,0.012
22.01.2024 09:08:54.074 GMT-0600,194.623,194.607,0.012,0.012
22.01.2024 09:08:54.124 GMT-0600,194.62400000000002,194.596,0.012,0.012
22.01.2024 09:08:54.175 GMT-0600,194.633,194.607,0.012,0.012
22.01.2024 09:08:54.325 GMT-0600,194.63400000000001,194.61599999999999,0.012,0.012
22.01.2024 09:08:54.476 GMT-0600,194.633,194.607,0.012,0.012
22.01.2024 09:08:54.526 GMT-0600,194.63400000000001,194.61599999999999,0.012,0.012
22.01.2024 09:08:54.577 GMT-0600,194.644,194.61599999999999,0.012,0.012
22.01.2024 09:08:55.229 GMT-0600,194.633,194.61700000000002,0.012,0.012
22.01.2024 09:08:55.329 GMT-0600,194.644,194.61599999999999,0.012,0.012
22.01.2024 09:08:55.430 GMT-0600,194.63400000000001,194.61599999999999,0.012,0.012
22.01.2024 09:08:56.107 GMT-0600,194.62400000000002,194.606,0.012,0.012
22.01.2024 09:08:56.610 GMT-0600,194.63400000000001,194.606,0.012,0.012
22.01.2024 09:08:56.760 GMT-0600,194.63400000000001,194.61599999999999,0.012,0.012
22.01.2024 09:08:58.063 GMT-0600,194.644,194.61599999999999,0.012,0.012
22.01.2024 09:08:58.264 GMT-0600,194.643,194.627,0.012,0.012
22.01.2024 09:08:59.066 GMT-0600,194.643,194.61700000000002,0.012,0.012
22.01.2024 09:08:59.167 GMT-0600,194.644,194.62599999999998,0.012,0.012
22.01.2024 09:08:59.520 GMT-0600,194.65400000000002,194.62599999999998,0.012,0.012
22.01.2024 09:08:59.571 GMT-0600,194.644,194.62599999999998,0.012,0.012
22.01.2024 09:08:59.671 GMT-0600,194.66400000000002,194.636,0.012,0.012
22.01.2024 09:09:00.073 GMT-0600,194.65400000000002,194.636,0.012,0.012
22.01.2024 09:09:00.174 GMT-0600,194.66400000000002,194.636,0.012,0.012
22.01.2024 09:09:00.728 GMT-0600,194.674,194.646,0.012,0.012
22.01.2024 09:09:01.079 GMT-0600,194.683,194.657,0.012,0.012
22.01.2024 09:09:01.430 GMT-0600,194.68400000000003,194.666,0.012,0.012
22.01.2024 09:09:01.480 GMT-0600,194.69400000000002,194.666,0.012,0.012
22.01.2024 09:09:01.782 GMT-0600,194.68400000000003,194.666,0.012,0.012
22.01.2024 09:09:01.882 GMT-0600,194.69400000000002,194.666,0.012,0.012
22.01.2024 09:09:02.384 GMT-0600,194.683,194.667,0.012,0.012
22.01.2024 09:09:02.635 GMT-0600,194.69299999999998,194.667,0.012,0.012
22.01.2024 09:09:02.736 GMT-0600,194.68400000000003,194.666,0.012,0.012
22.01.2024 09:09:02.886 GMT-0600,194.69400000000002,194.666,0.012,0.012
22.01.2024 09:09:02.989 GMT-0600,194.683,194.667,0.012,0.012
22.01.2024 09:09:03.040 GMT-0600,194.69400000000002,194.666,0.012,0.012
22.01.2024 09:09:03.240 GMT-0600,194.683,194.667,0.012,0.012
22.01.2024 09:09:03.541 GMT-0600,194.673,194.657,0.012,0.012
22.01.2024 09:09:03.692 GMT-0600,194.674,194.646,0.012,0.012
22.01.2024 09:09:04.243 GMT-0600,194.66400000000002,194.646,0.012,0.012
22.01.2024 09:09:04.745 GMT-0600,194.673,194.657,0.012,0.012
22.01.2024 09:09:04.846 GMT-0600,194.683,194.667,0.012,0.012
22.01.2024 09:09:05.097 GMT-0600,194.69299999999998,194.667,0.012,0.012
22.01.2024 09:09:05.748 GMT-0600,194.69400000000002,194.676,0.012,0.012
22.01.2024 09:09:07.454 GMT-0600,194.683,194.667,0.012,0.012
22.01.2024 09:09:07.604 GMT-0600,194.704,194.676,0.012,0.012
22.01.2024 09:09:07.906 GMT-0600,194.713,194.687,0.012,0.012
22.01.2024 09:09:08.308 GMT-0600,194.704,194.68599999999998,0.012,0.012
22.01.2024 09:09:08.661 GMT-0600,194.703,194.67700000000002,0.012,0.012
22.01.2024 09:09:08.762 GMT-0600,194.704,194.68599999999998,0.012,0.012
22.01.2024 09:09:09.514 GMT-0600,194.704,194.676,0.012,0.012
22.01.2024 09:09:09.564 GMT-0600,194.703,194.687,0.012,0.012
22.01.2024 09:09:09.665 GMT-0600,194.713,194.687,0.012,0.012
22.01.2024 09:09:09.865 GMT-0600,194.704,194.68599999999998,0.012,0.012
22.01.2024 09:09:10.059 GMT-0600,194.71400000000003,194.68599999999998,0.012,0.012
22.01.2024 09:09:10.112 GMT-0600,194.704,194.676,0.012,0.012
22.01.2024 09:09:10.218 GMT-0600,194.703,194.687,0.012,0.012
22.01.2024 09:09:10.971 GMT-0600,194.69299999999998,194.67700000000002,0.012,0.012
22.01.2024 09:09:11.222 GMT-0600,194.683,194.667,0.012,0.012
22.01.2024 09:09:11.473 GMT-0600,194.673,194.657,0.012,0.012
22.01.2024 09:09:11.523 GMT-0600,194.683,194.657,0.012,0.012
22.01.2024 09:09:12.525 GMT-0600,194.683,194.667,0.012,0.012
22.01.2024 09:09:12.626 GMT-0600,194.683,194.657,0.012,0.012
22.01.2024 09:09:12.676 GMT-0600,194.69299999999998,194.667,0.012,0.012
22.01.2024 09:09:12.877 GMT-0600,194.69299999999998,194.67700000000002,0.012,0.012
22.01.2024 09:09:13.328 GMT-0600,194.703,194.687,0.012,0.012
22.01.2024 09:09:14.282 GMT-0600,194.69400000000002,194.666,0.012,0.012
22.01.2024 09:09:14.533 GMT-0600,194.69299999999998,194.67700000000002,0.012,0.012
22.01.2024 09:09:14.583 GMT-0600,194.69400000000002,194.666,0.012,0.012
22.01.2024 09:09:14.633 GMT-0600,194.69400000000002,194.676,0.012,0.012
22.01.2024 09:09:14.684 GMT-0600,194.69400000000002,194.666,0.012,0.012
22.01.2024 09:09:14.884 GMT-0600,194.704,194.676,0.012,0.012
22.01.2024 09:09:15.235 GMT-0600,194.69400000000002,194.676,0.012,0.012
22.01.2024 09:09:15.286 GMT-0600,194.69299999999998,194.667,0.012,0.012
22.01.2024 09:09:15.636 GMT-0600,194.69299999999998,194.67700000000002,0.012,0.012
22.01.2024 09:09:16.137 GMT-0600,194.703,194.687,0.012,0.012
22.01.2024 09:09:16.640 GMT-0600,194.71400000000003,194.696,0.012,0.012
22.01.2024 09:09:16.741 GMT-0600,194.703,194.687,0.012,0.012
22.01.2024 09:09:18.850 GMT-0600,194.703,194.67700000000002,0.012,0.012
22.01.2024 09:09:18.901 GMT-0600,194.69400000000002,194.676,0.012,0.012
22.01.2024 09:09:19.102 GMT-0600,194.69400000000002,194.666,0.012,0.012
22.01.2024 09:09:19.954 GMT-0600,194.69400000000002,194.676,0.012,0.012
22.01.2024 09:09:20.054 GMT-0600,194.69400000000002,194.666,0.012,0.012
22.01.2024 09:09:21.007 GMT-0600,194.683,194.667,0.012,0.012
22.01.2024 09:09:21.308 GMT-0600,194.68400000000003,194.65599999999998,0.012,0.012
22.01.2024 09:09:21.910 GMT-0600,194.674,194.65599999999998,0.012,0.012
22.01.2024 09:09:22.011 GMT-0600,194.673,194.64700000000002,0.012,0.012
22.01.2024 09:09:22.262 GMT-0600,194.663,194.64700000000002,0.012,0.012
22.01.2024 09:09:22.362 GMT-0600,194.66400000000002,194.636,0.012,0.012
22.01.2024 09:09:22.864 GMT-0600,194.66400000000002,194.646,0.012,0.012
22.01.2024 09:09:22.965 GMT-0600,194.663,194.637,0.012,0.012
22.01.2024 09:09:24.019 GMT-0600,194.663,194.64700000000002,0.012,0.012
22.01.2024 09:09:24.320 GMT-0600,194.66400000000002,194.636,0.012,0.012
22.01.2024 09:09:25.223 GMT-0600,194.663,194.64700000000002,0.012,0.012
22.01.2024 09:09:25.273 GMT-0600,194.66400000000002,194.636,0.012,0.012
22.01.2024 09:09:25.324 GMT-0600,194.663,194.64700000000002,0.012,0.012
22.01.2024 09:09:25.424 GMT-0600,194.663,194.637,0.012,0.012
22.01.2024 09:09:26.127 GMT-0600,194.65400000000002,194.636,0.012,0.012
22.01.2024 09:09:27.108 GMT-0600,194.644,194.62599999999998,0.012,0.012
22.01.2024 09:09:27.209 GMT-0600,194.644,194.61599999999999,0.012,0.012
22.01.2024 09:09:27.610 GMT-0600,194.644,194.62599999999998,0.012,0.012
22.01.2024 09:09:29.615 GMT-0600,194.674,194.646,0.012,0.012
22.01.2024 09:09:30.068 GMT-0600,194.673,194.657,0.012,0.012
22.01.2024 09:09:30.119 GMT-0600,194.68400000000003,194.65599999999998,0.012,0.012
22.01.2024 09:09:30.220 GMT-0600,194.674,194.65599999999998,0.012,0.012
22.01.2024 09:09:30.872 GMT-0600,194.683,194.667,0.012,0.012
22.01.2024 09:09:31.073 GMT-0600,194.69299999999998,194.667,0.012,0.012
22.01.2024 09:09:31.173 GMT-0600,194.69400000000002,194.676,0.012,0.012
22.01.2024 09:09:31.925 GMT-0600,194.704,194.68599999999998,0.012,0.012
22.01.2024 09:09:32.025 GMT-0600,194.704,194.676,0.012,0.012
22.01.2024 09:09:32.176 GMT-0600,194.704,194.68599999999998,0.012,0.012
22.01.2024 09:09:32.377 GMT-0600,194.71400000000003,194.696,0.012,0.012
22.01.2024 09:09:32.478 GMT-0600,194.713,194.687,0.012,0.012
22.01.2024 09:09:32.781 GMT-0600,194.713,194.697,0.012,0.012
22.01.2024 09:09:33.232 GMT-0600,194.703,194.687,0.012,0.012
22.01.2024 09:09:33.684 GMT-0600,194.704,194.676,0.012,0.012
22.01.2024 09:09:33.734 GMT-0600,194.703,194.687,0.012,0.012
22.01.2024 09:09:33.784 GMT-0600,194.704,194.676,0.012,0.012
22.01.2024 09:09:33.835 GMT-0600,194.703,194.687,0.012,0.012
22.01.2024 09:09:33.885 GMT-0600,194.704,194.676,0.012,0.012
22.01.2024 09:09:33.986 GMT-0600,194.704,194.68599999999998,0.012,0.012
22.01.2024 09:09:34.136 GMT-0600,194.703,194.67700000000002,0.012,0.012
22.01.2024 09:09:34.237 GMT-0600,194.704,194.68599999999998,0.012,0.012
22.01.2024 09:09:34.388 GMT-0600,194.704,194.676,0.012,0.012
22.01.2024 09:09:34.438 GMT-0600,194.704,194.68599999999998,0.012,0.012
22.01.2024 09:09:34.639 GMT-0600,194.703,194.67700000000002,0.012,0.012
22.01.2024 09:09:34.740 GMT-0600,194.703,194.687,0.012,0.012
22.01.2024 09:09:34.890 GMT-0600,194.703,194.67700000000002,0.012,0.012
22.01.2024 09:09:35.192 GMT-0600,194.69299999999998,194.67700000000002,0.012,0.012
22.01.2024 09:09:35.794 GMT-0600,194.69400000000002,194.666,0.012,0.012
22.01.2024 09:09:36.195 GMT-0600,194.69400000000002,194.676,0.012,0.012
22.01.2024 09:09:36.546 GMT-0600,194.703,194.67700000000002,0.012,0.012
22.01.2024 09:09:36.647 GMT-0600,194.69299999999998,194.67700000000002,0.012,0.012
22.01.2024 09:09:36.998 GMT-0600,194.713,194.687,0.012,0.012
22.01.2024 09:09:37.199 GMT-0600,194.703,194.687,0.012,0.012
22.01.2024 09:09:37.349 GMT-0600,194.713,194.687,0.012,0.012
22.01.2024 09:09:37.600 GMT-0600,194.704,194.68599999999998,0.012,0.012
22.01.2024 09:09:37.952 GMT-0600,194.69299999999998,194.67700000000002,0.012,0.012
22.01.2024 09:09:38.052 GMT-0600,194.704,194.676,0.012,0.012
22.01.2024 09:09:38.403 GMT-0600,194.703,194.687,0.012,0.012
22.01.2024 09:09:38.454 GMT-0600,194.71400000000003,194.68599999999998,0.012,0.012
22.01.2024 09:09:38.554 GMT-0600,194.703,194.687,0.012,0.012
22.01.2024 09:09:38.907 GMT-0600,194.713,194.687,0.012,0.012
22.01.2024 09:09:39.008 GMT-0600,194.704,194.68599999999998,0.012,0.012
22.01.2024 09:09:39.308 GMT-0600,194.713,194.687,0.012,0.012
22.01.2024 09:09:39.510 GMT-0600,194.713,194.697,0.012,0.012
22.01.2024 09:09:39.611 GMT-0600,194.72400000000002,194.706,0.012,0.012
22.01.2024 09:09:39.812 GMT-0600,194.734,194.706,0.012,0.012
22.01.2024 09:09:39.862 GMT-0600,194.72299999999998,194.70700000000002,0.012,0.012
22.01.2024 09:09:39.964 GMT-0600,194.72299999999998,194.697,0.012,0.012
22.01.2024 09:09:40.516 GMT-0600,194.713,194.687,0.012,0.012
22.01.2024 09:09:41.370 GMT-0600,194.703,194.687,0.012,0.012
22.01.2024 09:09:41.520 GMT-0600,194.71400000000003,194.68599999999998,0.012,0.012
22.01.2024 09:09:41.721 GMT-0600,194.72299999999998,194.697,0.012,0.012
22.01.2024 09:09:41.822 GMT-0600,194.72299999999998,194.70700000000002,0.012,0.012
22.01.2024 09:09:41.872 GMT-0600,194.72299999999998,194.697,0.012,0.012
22.01.2024 09:09:42.425 GMT-0600,194.713,194.697,0.012,0.012
22.01.2024 09:09:44.261 GMT-0600,194.733,194.70700000000002,0.012,0.012
22.01.2024 09:09:44.563 GMT-0600,194.74400000000003,194.71599999999998,0.012,0.012
22.01.2024 09:09:44.714 GMT-0600,194.75400000000002,194.726,0.012,0.012
22.01.2024 09:09:45.065 GMT-0600,194.743,194.727,0.012,0.012
22.01.2024 09:09:45.115 GMT-0600,194.753,194.727,0.012,0.012
22.01.2024 09:09:45.467 GMT-0600,194.753,194.73700000000002,0.012,0.012
22.01.2024 09:09:45.567 GMT-0600,194.75400000000002,194.726,0.012,0.012
22.01.2024 09:09:45.618 GMT-0600,194.74400000000003,194.726,0.012,0.012
22.01.2024 09:09:45.869 GMT-0600,194.753,194.727,0.012,0.012
22.01.2024 09:09:46.119 GMT-0600,194.743,194.727,0.012,0.012
22.01.2024 09:09:46.572 GMT-0600,194.734,194.71599999999998,0.012,0.012
22.01.2024 09:09:46.622 GMT-0600,194.733,194.70700000000002,0.012,0.012
22.01.2024 09:09:46.823 GMT-0600,194.733,194.717,0.012,0.012
22.01.2024 09:09:46.973 GMT-0600,194.75400000000002,194.726,0.012,0.012
22.01.2024 09:09:47.075 GMT-0600,194.753,194.73700000000002,0.012,0.012
22.01.2024 09:09:47.176 GMT-0600,194.753,194.727,0.012,0.012
22.01.2024 09:09:47.226 GMT-0600,194.743,194.727,0.012,0.012
22.01.2024 09:09:47.527 GMT-0600,194.753,194.727,0.012,0.012
22.01.2024 09:09:47.828 GMT-0600,194.74400000000003,194.726,0.012,0.012
22.01.2024 09:09:47.879 GMT-0600,194.753,194.727,0.012,0.012
22.01.2024 09:09:47.929 GMT-0600,194.743,194.727,0.012,0.012
22.01.2024 09:09:48.030 GMT-0600,194.74400000000003,194.71599999999998,0.012,0.012
22.01.2024 09:09:48.180 GMT-0600,194.734,194.71599999999998,0.012,0.012
22.01.2024 09:09:48.281 GMT-0600,194.734,194.706,0.012,0.012
22.01.2024 09:09:48.381 GMT-0600,194.734,194.71599999999998,0.012,0.012
22.01.2024 09:09:48.432 GMT-0600,194.743,194.717,0.012,0.012
22.01.2024 09:09:48.532 GMT-0600,194.743,194.727,0.012,0.012
22.01.2024 09:09:48.683 GMT-0600,194.743,194.717,0.012,0.012
22.01.2024 09:09:48.733 GMT-0600,194.733,194.717,0.012,0.012
22.01.2024 09:09:48.834 GMT-0600,194.734,194.706,0.012,0.012
22.01.2024 09:09:48.934 GMT-0600,194.734,194.71599999999998,0.012,0.012
22.01.2024 09:09:49.286 GMT-0600,194.743,194.717,0.012,0.012
22.01.2024 09:09:49.637 GMT-0600,194.733,194.717,0.012,0.012
22.01.2024 09:09:49.938 GMT-0600,194.734,194.706,0.012,0.012
22.01.2024 09:09:50.289 GMT-0600,194.72299999999998,194.697,0.012,0.012
22.01.2024 09:09:50.541 GMT-0600,194.72400000000002,194.706,0.012,0.012
22.01.2024 09:09:50.791 GMT-0600,194.72299999999998,194.697,0.012,0.012
22.01.2024 09:09:50.942 GMT-0600,194.72400000000002,194.706,0.012,0.012
22.01.2024 09:09:51.343 GMT-0600,194.743,194.717,0.012,0.012
22.01.2024 09:09:51.494 GMT-0600,194.734,194.706,0.012,0.012
22.01.2024 09:09:52.496 GMT-0600,194.72299999999998,194.70700000000002,0.012,0.012
22.01.2024 09:09:52.647 GMT-0600,194.72400000000002,194.696,0.012,0.012
22.01.2024 09:09:52.797 GMT-0600,194.72299999999998,194.70700000000002,0.012,0.012
22.01.2024 09:09:53.449 GMT-0600,194.72400000000002,194.696,0.012,0.012
22.01.2024 09:09:53.550 GMT-0600,194.72400000000002,194.706,0.012,0.012
22.01.2024 09:09:53.650 GMT-0600,194.72400000000002,194.696,0.012,0.012
22.01.2024 09:09:53.801 GMT-0600,194.72400000000002,194.706,0.012,0.012
22.01.2024 09:09:53.901 GMT-0600,194.72400000000002,194.696,0.012,0.012
22.01.2024 09:09:54.253 GMT-0600,194.72400000000002,194.706,0.012,0.012
22.01.2024 09:09:54.404 GMT-0600,194.71400000000003,194.696,0.012,0.012
22.01.2024 09:09:55.105 GMT-0600,194.704,194.68599999999998,0.012,0.012
22.01.2024 09:09:55.606 GMT-0600,194.71400000000003,194.68599999999998,0.012,0.012
22.01.2024 09:09:55.858 GMT-0600,194.704,194.68599999999998,0.012,0.012
22.01.2024 09:09:56.760 GMT-0600,194.69400000000002,194.676,0.012,0.012
22.01.2024 09:09:57.212 GMT-0600,194.69400000000002,194.666,0.012,0.012
22.01.2024 09:09:57.262 GMT-0600,194.68400000000003,194.666,0.012,0.012
22.01.2024 09:09:57.463 GMT-0600,194.68400000000003,194.65599999999998,0.012,0.012
22.01.2024 09:09:57.563 GMT-0600,194.683,194.667,0.012,0.012
22.01.2024 09:09:58.265 GMT-0600,194.68400000000003,194.65599999999998,0.012,0.012
22.01.2024 09:09:58.617 GMT-0600,194.69400000000002,194.666,0.012,0.012
22.01.2024 09:09:58.768 GMT-0600,194.69400000000002,194.676,0.012,0.012
22.01.2024 09:09:59.069 GMT-0600,194.703,194.687,0.012,0.012
22.01.2024 09:09:59.320 GMT-0600,194.713,194.687,0.012,0.012
22.01.2024 09:09:59.420 GMT-0600,194.72299999999998,194.70700000000002,0.012,0.012
22.01.2024 09:09:59.571 GMT-0600,194.72299999999998,194.697,0.012,0.012
22.01.2024 09:09:59.621 GMT-0600,194.72299999999998,194.70700000000002,0.012,0.012
22.01.2024 09:09:59.672 GMT-0600,194.72400000000002,194.696,0.012,0.012
22.01.2024 09:09:59.722 GMT-0600,194.72299999999998,194.70700000000002,0.012,0.012
22.01.2024 09:10:00.006 GMT-0600,194.733,194.70700000000002,0.012,0.012
22.01.2024 09:10:00.107 GMT-0600,194.72299999999998,194.70700000000002,0.012,0.012
22.01.2024 09:10:00.259 GMT-0600,194.733,194.70700000000002,0.012,0.012
22.01.2024 09:10:00.661 GMT-0600,194.72299999999998,194.697,0.012,0.012
22.01.2024 09:10:00.912 GMT-0600,194.72400000000002,194.706,0.012,0.012
22.01.2024 09:10:01.266 GMT-0600,194.72299999999998,194.697,0.012,0.012
22.01.2024 09:10:01.317 GMT-0600,194.733,194.70700000000002,0.012,0.012
22.01.2024 09:10:01.567 GMT-0600,194.72299999999998,194.70700000000002,0.012,0.012
22.01.2024 09:10:02.019 GMT-0600,194.72299999999998,194.697,0.012,0.012
22.01.2024 09:10:02.069 GMT-0600,194.72400000000002,194.706,0.012,0.012
22.01.2024 09:10:02.471 GMT-0600,194.733,194.70700000000002,0.012,0.012
22.01.2024 09:10:02.872 GMT-0600,194.733,194.717,0.012,0.012
22.01.2024 09:10:03.324 GMT-0600,194.743,194.727,0.012,0.012
22.01.2024 09:10:03.524 GMT-0600,194.734,194.71599999999998,0.012,0.012
22.01.2024 09:10:03.575 GMT-0600,194.743,194.717,0.012,0.012
22.01.2024 09:10:03.725 GMT-0600,194.734,194.71599999999998,0.012,0.012
22.01.2024 09:10:03.825 GMT-0600,194.743,194.717,0.012,0.012
22.01.2024 09:10:04.878 GMT-0600,194.743,194.727,0.012,0.012
22.01.2024 09:10:05.079 GMT-0600,194.74400000000003,194.71599999999998,0.012,0.012
22.01.2024 09:10:05.182 GMT-0600,194.733,194.717,0.012,0.012
22.01.2024 09:10:05.232 GMT-0600,194.743,194.717,0.012,0.012
22.01.2024 09:10:05.333 GMT-0600,194.743,194.727,0.012,0.012
22.01.2024 09:10:05.434 GMT-0600,194.734,194.706,0.012,0.012
22.01.2024 09:10:05.785 GMT-0600,194.734,194.71599999999998,0.012,0.012
22.01.2024 09:10:05.986 GMT-0600,194.743,194.717,0.012,0.012
22.01.2024 09:10:06.588 GMT-0600,194.743,194.727,0.012,0.012
22.01.2024 09:10:06.640 GMT-0600,194.753,194.727,0.012,0.012
22.01.2024 09:10:06.690 GMT-0600,194.743,194.727,0.012,0.012
22.01.2024 09:10:06.790 GMT-0600,194.75400000000002,194.726,0.012,0.012
22.01.2024 09:10:07.041 GMT-0600,194.74400000000003,194.726,0.012,0.012
22.01.2024 09:10:07.092 GMT-0600,194.753,194.727,0.012,0.012
22.01.2024 09:10:07.643 GMT-0600,194.753,194.73700000000002,0.012,0.012
22.01.2024 09:10:07.744 GMT-0600,194.753,194.727,0.012,0.012
22.01.2024 09:10:07.844 GMT-0600,194.753,194.73700000000002,0.012,0.012
22.01.2024 09:10:08.698 GMT-0600,194.753,194.727,0.012,0.012
22.01.2024 09:10:08.848 GMT-0600,194.753,194.73700000000002,0.012,0.012
22.01.2024 09:10:09.300 GMT-0600,194.75400000000002,194.726,0.012,0.012
22.01.2024 09:10:09.450 GMT-0600,194.75400000000002,194.736,0.012,0.012
22.01.2024 09:10:10.003 GMT-0600,194.764,194.74599999999998,0.012,0.012
22.01.2024 09:10:10.153 GMT-0600,194.764,194.736,0.012,0.012
22.01.2024 09:10:10.404 GMT-0600,194.764,194.74599999999998,0.012,0.012
22.01.2024 09:10:11.157 GMT-0600,194.764,194.736,0.012,0.012
22.01.2024 09:10:11.308 GMT-0600,194.764,194.74599999999998,0.012,0.012
22.01.2024 09:10:12.011 GMT-0600,194.78400000000002,194.766,0.012,0.012
22.01.2024 09:10:12.061 GMT-0600,194.783,194.757,0.012,0.012
22.01.2024 09:10:12.262 GMT-0600,194.773,194.747,0.012,0.012
22.01.2024 09:10:12.363 GMT-0600,194.77400000000003,194.756,0.012,0.012
22.01.2024 09:10:12.464 GMT-0600,194.77400000000003,194.74599999999998,0.012,0.012
22.01.2024 09:10:12.514 GMT-0600,194.783,194.757,0.012,0.012
22.01.2024 09:10:12.615 GMT-0600,194.78400000000002,194.766,0.012,0.012
22.01.2024 09:10:12.665 GMT-0600,194.77400000000003,194.74599999999998,0.012,0.012
